date,rsi,%K,%D,macd,support,resistance,buy_zone,sell_zone
2023-08-01_14:49:25,30.466089008838622,24.552798615118288,20.063096301958584,-4.412055706743705,1626.01,2029.11,1780.48095,1887.0722999999998

2023-08-01_14:50:13,30.629751633325228,24.82688978649748,20.15446002575165,-4.399930350618307,1626.01,2029.11,1780.48095,1887.0722999999998

2023-08-01_23:00:11,28.887417331657403,16.791690709751705,21.432006155029796,-4.666489127682026,1626.01,2029.11,1780.48095,1887.0722999999998

2023-08-04_19:22:23,42.065368235858436,31.285681662480147,27.331573254199835,-0.19291497353288456,1626.01,2029.11,1780.48095,1887.0722999999998

2023-08-06_23:09:34,41.81367630877125,41.01771155468075,47.46509230625077,0.5822392245203307,1626.01,2029.11,1780.48095,1887.0722999999998

2023-08-07_21:22:41,45.13556507413091,30.700094607379274,40.77578051087986,0.8681382806049895,1626.01,2029.11,1780.48095,1887.0722999999998

2023-08-07_21:23:14,44.71442094065668,28.382213812677254,40.00315357931252,0.836867625334571,1626.01,2029.11,1780.48095,1887.0722999999998

2023-09-05_22:14:10,42.472570748190925,31.16710875331761,18.19979143863201,-0.4610744829911403,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:19:45,43.35722716033587,34.191702432047165,21.5669954172257,-0.41155305249228424,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:25:17,43.02846308052678,35.6907894736845,34.83618515172132,-0.25130925697364614,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:30:50,39.4657641050754,19.40789473684266,22.203947368421453,-0.2912270717357174,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:36:22,30.88934707523522,15.99999999999844,10.432017543859326,-0.48819366912224826,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:41:59,36.69016652243708,33.37500000000091,18.51547619047668,-0.3952462718121321,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:47:36,37.44336411205282,36.715620827770316,31.754016466399207,-0.31553136812854254,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:53:12,45.72919183189981,58.87850467289518,53.06848019581516,-0.06905722940224379,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_22:58:47,45.57376125604207,60.97222222222007,63.31472827968011,0.03198146985857486,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:04:29,56.581683574199445,85.42168674698743,70.47131189049186,0.2564171239525391,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:10:02,66.2280710575846,87.11256117455197,80.60657438526943,0.646234524099343,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:15:45,76.92323016448535,99.94259471871287,93.43386713029861,1.5298507324090052,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:21:16,79.58804423744355,90.79782411604725,91.50825910664476,1.9431585587492963,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:26:54,47.58667131089352,29.193109700816276,61.408280447265305,0.9154711560177056,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:32:31,52.73363084023503,43.97098821396224,47.64279238440622,0.699520525164956,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:38:05,55.33045483948535,52.03989120580257,45.31580537926876,0.6324173721358914,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:43:39,55.20389324757727,53.94378966455074,54.805077062556755,0.5982973283584974,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:49:12,56.36387816258416,53.23137641835211,56.87948268039984,0.5197392515891139,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-05_23:54:47,54.12460378331534,47.311297483966094,51.06031553776208,0.304812552759123,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:00:27,53.41514039417318,38.405797101449714,40.9071595395443,0.00734749707580562,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:06:17,53.63955556123543,38.08715336728914,37.66286496855988,-0.08246244861588048,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:11:54,57.51973510957375,46.472019464720645,42.27040613896578,0.0633504051981133,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:17:27,57.614150984131626,47.931873479319236,47.932561959801326,0.12515456142856918,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:23:02,55.32108664394018,42.15328467153309,45.7420924574211,0.03882694769906614,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:28:39,53.31758101431653,38.813349814585585,44.0407840825587,-0.011838855028455608,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:34:10,55.172854686199855,80.02207505518611,54.67904658738248,-0.056617765470721615,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:39:43,58.08655987835874,90.43478260869327,69.06515081536354,0.02944780267043612,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:45:18,60.97288611117746,82.85714285714239,84.2891649413378,0.23235979299819753,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:50:52,50.67032443228646,30.71428571428722,52.57936507936538,-0.15174034484764531,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_00:56:23,49.76709170630397,19.617834394906552,27.094833687191073,-0.33163517935698206,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:01:57,47.9887141168006,12.17712177121766,14.705335201669037,-0.46988269053976617,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:07:31,45.435019916572486,3.793103448275006,7.262156524401185,-0.6338009487698182,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:13:03,49.745648826012996,23.73853211009094,9.609175762984192,-0.5789702593584851,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:18:47,46.492425532709504,13.936170212765242,10.761598021991688,-0.6195753629907201,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:24:19,49.02921361862544,24.574468085105565,18.98025245624296,-0.5337545315711998,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:29:50,45.97722348956031,11.382978723403468,14.822695035461047,-0.5580721071481212,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:35:25,48.25396342136963,19.89361702127766,17.02127659574513,-0.4009312696016208,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:40:55,48.703076514569126,21.170212765957338,19.609929078014673,-0.3348734188162608,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:46:28,54.92404228979796,45.319148936169675,33.15602836879446,-0.07197354866550529,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:52:01,54.53707091635363,46.82981090100147,43.90780930742579,0.04596609540285507,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_01:57:35,48.197082901321515,40.08016032064121,39.6526243819217,-0.09091569002091995,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:03:11,50.41614603489138,58.26271186440644,42.636114501962716,-0.06724418396736287,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:08:45,45.36696579732042,20.55084745762758,36.82166593073247,-0.17476383967294093,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:14:17,44.52356449785555,14.83050847457715,32.34463276836246,-0.21713222290922507,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:19:50,48.16783290043088,37.711864406778865,28.107344632768303,-0.1836901309497213,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:25:24,48.62341236484932,33.723653395785966,34.68754548221214,-0.11997498355868572,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:31:04,43.63462283708394,13.407821229046826,19.17379456911664,-0.28848773858612503,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:36:38,42.3208029414517,4.8417132216014185,7.5729360645564725,-0.31335404570807257,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:42:14,48.35525703955742,35.94040968342412,19.05648665425057,-0.19792565813464752,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:47:47,55.432661462766646,78.95716945996453,42.89261328367468,0.041630007228295685,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:53:20,52.85014119038883,61.26629422718865,51.95530726257019,0.06714954281674007,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_02:58:55,52.90133084191565,63.21839080459925,51.92320041096758,0.09871795056151178,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:04:27,57.049503043830015,91.88118811881019,65.109464584164,0.24802632229060584,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:10:06,57.98899373511903,84.74870017330828,81.06182541997607,0.37634569037803234,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:15:40,51.77377791453686,56.845753899479774,65.8578856152507,0.23457672309132824,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:21:14,54.44436774833488,71.05719237434873,66.03119584055383,0.28224023949002464,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:26:47,47.02782943139171,35.528596187174365,56.26805314846798,0.11599424928278682,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:32:25,48.61579988620824,42.2876949740006,45.11842865395573,0.04034377549038039,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:37:55,52.52216111287969,62.257495590827645,50.79293758284567,0.11401168600776701,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:43:39,45.45129101551754,24.867724867725993,48.50414222646009,-0.023366470294978285,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:49:12,45.24923012524487,19.402985074625725,35.56819079207088,-0.10755044871210784,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_03:54:49,40.165025726198245,0.0,9.820167241394776,-0.30266485473554994,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:00:21,43.127958899978,19.136690647480844,7.152876716628842,-0.3926705378657766,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:05:56,38.23239772250402,12.20715166461151,7.172363219165601,-0.5187317421829193,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:11:28,34.68579170609071,9.911894273128587,9.138660597403446,-0.5951080967368194,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:17:02,39.77601706833535,22.0731707317093,20.206475412773,-0.4468697850091684,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:22:34,40.953555046811296,23.02631578947327,20.691268975060026,-0.4281361489460991,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:28:10,42.15865709779544,27.18707940780571,22.460947735849917,-0.31507465303909943,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:33:42,40.34740645063971,18.922651933703268,22.817727499895664,-0.29938944194686234,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:39:15,40.49577706248546,16.29834254143732,22.199088360611114,-0.22688954205644607,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:44:49,35.17350323782945,12.380038387715766,14.2301785417618,-0.5318615888309317,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:50:25,36.0469282564095,17.653890824622525,15.015767952964216,-0.4619786240954866,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_04:55:59,37.29891972348489,23.482849604221503,20.37471104857054,-0.36065324897539175,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:01:34,41.655182654617036,44.11326378539334,35.40767993403725,-0.16129859555005943,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:07:07,46.61136361294445,63.33830104322088,48.711737820263714,0.0175275347518411,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:12:40,48.37001218887612,70.93889716840725,60.705414803776165,0.18901126225442377,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:18:19,46.50620236934047,62.59314456035675,67.80923994038757,0.2567712049475146,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:23:53,49.13529677769618,84.19243986254153,73.27030658110517,0.3385920007893559,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:29:27,51.4742470499596,95.8188153310103,78.05412191946145,0.40396222089256284,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:35:07,50.89480383811776,80.2395209580843,85.83182067919897,0.4625010092105164,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:40:40,44.21492518314607,50.44910179640679,58.43313373253424,0.23774864358965542,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:46:14,48.750886640820745,68.71257485029986,59.331337325348954,0.30736098448185534,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:51:47,46.542480404993256,54.77386934673692,62.07033169841307,0.25531977491651825,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_05:57:18,44.379152451349995,37.735849056604096,52.972033872270856,0.18893524337095213,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:02:54,44.30828455973381,34.126984126984915,42.42851474102189,0.1410264897728487,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:08:36,45.570630230793626,20.408163265305767,28.908391448823107,0.11383705849357684,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:14:08,48.32177520834959,33.59580052493415,27.591268353360736,0.1459854056933214,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:19:45,48.72053403410929,35.62005277045249,30.574584697834936,0.1735194824465751,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:25:22,47.61959923787138,29.023746701850843,29.199648197013364,0.15812267296216775,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:30:54,50.98314990022191,46.43799472295535,40.63324538258714,0.220086400840246,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:36:25,50.393216594776966,44.063324538260915,47.05364995602624,0.22576085075832097,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:42:03,47.61256524348937,46.09375000000347,51.42438984169132,0.2025698307670072,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:47:38,44.797320740964736,28.44036697248166,44.14817696356423,0.12524480608895172,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:53:14,50.15350653656818,70.73170731707695,51.76315893749959,0.142060674390161,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_06:58:49,51.33773856489961,83.90243902439343,73.66674125457182,0.17812051566785692,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:04:21,54.77082242618612,100.0,95.93495934959337,0.2164262419098784,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:09:57,51.96956213720575,69.01408450704552,85.8089750843664,0.2122975613364708,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:15:30,55.51914951270901,93.93939393939054,85.77322520984383,0.23428544203146925,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:21:08,56.154411913703036,81.661891117481,91.91385178309577,0.28344740396463053,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:26:40,55.15330600849166,77.36389684813716,88.6341929321881,0.25853235077315356,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:32:13,55.302403696429835,78.22349570200463,82.33046800382236,0.22351326585670603,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:37:50,54.1744872869069,73.06590257879982,75.54918815664132,0.16734544516048966,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:43:20,59.88259166112941,92.73182957393536,84.61315657817023,0.23554536072672583,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:48:54,59.29592593921123,89.72431077694544,89.05597326650131,0.21406551981503247,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:54:25,60.99857042842753,97.74436090225757,92.56474519632667,0.21149074145468472,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_07:59:58,63.22938227262692,100.0,95.23809523809739,0.21935096994140152,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:05:31,58.946340035881875,83.27402135231188,86.61834333657468,0.13737546597309247,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:11:02,63.374873945557724,95.71428571428312,90.75689223057505,0.21176769673137563,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:16:39,60.3369139455545,81.61559888579117,87.23887497718907,0.15494546216231475,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:22:13,58.15799847349167,66.31944444444211,73.32174590024054,0.09238623374908728,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:27:50,50.92391164340067,31.944444444440386,57.86875838233447,-0.006509103935129601,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:33:22,42.73268961117549,0.0,30.439814814812035,-0.17906584495735123,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:38:57,48.37366724509253,27.192982456141635,18.262670565301935,-0.20764266552661292,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:44:33,49.06914237262764,30.99415204678802,24.269005847954976,-0.20531004172590744,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:50:03,44.03920595265381,7.799442896935351,13.679160761700535,-0.3064849712522765,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_08:55:37,45.93650498807214,15.87743732590388,12.25626740947041,-0.28550961315971735,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:01:10,53.46550774853575,53.48189415041474,41.22562674094638,-0.1273559828768971,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:06:42,53.14265152373655,52.367688022282024,51.160631383471554,-0.0981894847388245,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:12:18,61.826042487447715,96.74999999999727,74.77553389043577,0.10452677640101926,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:17:55,54.27808088824663,59.99999999999893,78.60025124255735,0.09629239654955213,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:23:27,54.023914136742995,59.05882352941155,69.01960784313509,0.07213239853375863,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:29:01,54.43146518161332,64.23529411764748,64.86274509803725,0.09557872123793643,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:34:36,51.30670037485077,49.411764705880216,60.70588235293943,0.025887993516642005,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:40:13,51.4049719906124,49.882352941173906,49.72549019607599,-0.03646314444950255,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:45:47,48.24325568943723,36.235294117646205,43.13725490195898,-0.10108243062528638,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:51:17,50.00906111009506,43.999999999997435,44.62745098039078,-0.09088327470625757,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_09:56:52,51.195641640374696,44.836272040301274,45.141502444805575,-0.08797899225838818,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:02:24,50.263638023228125,40.609137055834694,41.889023854881636,-0.09917318828172034,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:07:54,50.58241073663637,23.102310231017306,29.170166182312737,-0.12150824907630159,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:13:25,54.75343756648301,46.53465346534215,33.63600319422527,-0.049819213513980526,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:18:57,57.53496314620824,62.37623762375873,43.674367436739345,0.007025636437991589,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:24:28,65.09006352854871,96.7479674796776,72.95339290026492,0.18290909491999519,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:29:58,57.92235839229109,60.788863109046964,81.67363389917344,0.20545097621180963,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:35:29,63.80139484153233,96.28770301623935,84.53209590100344,0.3258244552782722,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:41:00,59.74710638807373,80.13544018058884,83.18904188031149,0.25414922163129927,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:46:31,62.35624582106029,94.58874458874446,88.15680181368855,0.3142516517917343,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:52:02,67.22267629925756,99.82758620689671,97.50013605886522,0.4026352663618866,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_10:57:32,70.68643995728146,96.04904632152633,96.72246175588025,0.5048900633165838,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_11:03:02,70.51692095532283,93.79217273954055,93.67857485343858,0.4921914328909732,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_11:08:32,71.00672739880268,95.68151147098592,90.9679704746399,0.4651252650109061,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_11:14:03,68.40211402139116,86.63967611335994,87.62932973459364,0.3660068745188143,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_11:19:34,62.66426992882785,72.7975270479137,82.3855004689631,0.24780184392379834,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_11:25:05,59.83709328615599,55.05154639175511,61.885515673448396,0.018689275917065817,1550.0,2029.11,1697.25,1887.0722999999998,5m

2023-09-06_11:30:36,49.49719640726803,17.916666666664753,32.954908553795214,-0.22967237597864165,1550.0,2029.11,1697.25,1887.0722999999998,5m

